config	seed	checkpoint	blimp_task	accuracy	hidden_size	layers	config_short	num_params
layers_8_hs_1536_heads_12_cl_256	0	5	argument_structure	0.793525703200776	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	binding	0.7496289700207777	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	control_raising	0.7487847989394609	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	determiner_noun_agreement	0.947228851763458	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	ellipsis	0.8325635103926097	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	filler_gap	0.7396514161220044	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	irregular_forms	0.9043256997455471	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	island_effects	0.6696562032884903	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	npi_licensing	0.7087761919222594	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	quantifiers	0.6998969603297269	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	subject_verb_agreement	0.8710027100271003	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	hypernym	0.4813953488372093	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	qa_congruence_easy	0.71875	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	qa_congruence_tricky	0.4909090909090909	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	subject_aux_inversion	0.8672847035862405	1536	8	8*1536	229014528
layers_8_hs_1536_heads_12_cl_256	0	5	turn_taking	0.8	1536	8	8*1536	229014528
layers_16_hs_192_heads_12_cl_256	0	5	anaphor_agreement	0.9790388548057259	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	argument_structure	0.7815227934044617	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	binding	0.6920451172454735	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	control_raising	0.7322138753866548	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	determiner_noun_agreement	0.9297268629010872	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	ellipsis	0.7292147806004619	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	filler_gap	0.723155929038282	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	irregular_forms	0.9256997455470738	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	island_effects	0.5911808669656203	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	npi_licensing	0.647889462496204	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	quantifiers	0.6640906749098403	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	subject_verb_agreement	0.8321589882565492	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	hypernym	0.5	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	qa_congruence_easy	0.609375	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	qa_congruence_tricky	0.43636363636363634	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	subject_aux_inversion	0.8799707245669676	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	0	5	turn_taking	0.6678571428571428	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	anaphor_agreement	0.9493865030674846	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	argument_structure	0.7778855480116392	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	binding	0.7646185811813595	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	control_raising	0.7288996906760937	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	determiner_noun_agreement	0.9281357730045081	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	ellipsis	0.7655889145496536	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	filler_gap	0.7237784002489884	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	irregular_forms	0.9267175572519084	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	island_effects	0.6367713004484304	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	npi_licensing	0.6067415730337079	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	quantifiers	0.7127769191138589	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	subject_verb_agreement	0.8473351400180669	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	hypernym	0.47674418604651164	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	qa_congruence_easy	0.5625	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	qa_congruence_tricky	0.3393939393939394	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	subject_aux_inversion	0.826787021224689	192	16	16*192	7413120
layers_16_hs_192_heads_12_cl_256	13	5	turn_taking	0.7071428571428572	192	16	16*192	7413120
layers_16_hs_384_heads_12_cl_256	13	5	anaphor_agreement	0.9769938650306749	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	argument_structure	0.7966779825412221	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	binding	0.7300385871178391	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	control_raising	0.7359699513919575	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	determiner_noun_agreement	0.943383717846725	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	ellipsis	0.8008083140877598	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	filler_gap	0.7262682850918145	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	irregular_forms	0.9501272264631043	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	island_effects	0.6278026905829597	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	npi_licensing	0.6469784391132706	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	quantifiers	0.7336424523441525	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	subject_verb_agreement	0.8744354110207768	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	hypernym	0.48372093023255813	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	qa_congruence_easy	0.6875	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	qa_congruence_tricky	0.3878787878787879	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	subject_aux_inversion	0.8416686996828495	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	13	5	turn_taking	0.7285714285714285	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	anaphor_agreement	0.9713701431492843	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	argument_structure	0.799466537342386	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	binding	0.7163846838824577	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	control_raising	0.7505523641184269	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	determiner_noun_agreement	0.9441792627950146	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	ellipsis	0.7967667436489607	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	filler_gap	0.7572362278244631	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	irregular_forms	0.8900763358778626	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	island_effects	0.6677877428998505	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	npi_licensing	0.7289705435772852	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	quantifiers	0.6857290056671819	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	subject_verb_agreement	0.8803974706413731	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	hypernym	0.4697674418604651	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	qa_congruence_easy	0.640625	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	qa_congruence_tricky	0.4121212121212121	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	subject_aux_inversion	0.8138570383020249	384	16	16*384	28982016
layers_16_hs_384_heads_12_cl_256	0	5	turn_taking	0.7464285714285714	384	16	16*384	28982016
layers_16_hs_768_heads_12_cl_256	13	5	anaphor_agreement	0.9851738241308794	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	argument_structure	0.7903734238603298	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	binding	0.7591273374888691	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	control_raising	0.7258064516129032	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	determiner_noun_agreement	0.9429859453725802	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	ellipsis	0.8441108545034642	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	filler_gap	0.7475879240585123	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	irregular_forms	0.9440203562340967	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	island_effects	0.647982062780269	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	npi_licensing	0.7250227755845733	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	quantifiers	0.73827923750644	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	subject_verb_agreement	0.8728093947606143	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	hypernym	0.46395348837209305	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	qa_congruence_easy	0.703125	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	qa_congruence_tricky	0.4909090909090909	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	subject_aux_inversion	0.8384971944376677	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	13	5	turn_taking	0.8142857142857143	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	anaphor_agreement	0.9769938650306749	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	argument_structure	0.8037099903006789	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	binding	0.7517067379044227	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	control_raising	0.7171895713654441	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	determiner_noun_agreement	0.9323786793953859	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	ellipsis	0.8048498845265589	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	filler_gap	0.7591036414565826	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	irregular_forms	0.9048346055979644	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	island_effects	0.656576980568012	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	npi_licensing	0.7064986334649256	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	quantifiers	0.7339000515198352	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	subject_verb_agreement	0.8641373080397471	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	hypernym	0.46395348837209305	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	qa_congruence_easy	0.71875	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	qa_congruence_tricky	0.503030303030303	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	subject_aux_inversion	0.8389851183215419	768	16	16*768	113407488
layers_16_hs_768_heads_12_cl_256	0	5	turn_taking	0.7857142857142857	768	16	16*768	113407488
layers_16_hs_1536_heads_12_cl_256	0	5	anaphor_agreement	0.9734151329243353	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	argument_structure	0.8001939864209505	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	binding	0.7460670822202434	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	control_raising	0.7514361467079098	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	determiner_noun_agreement	0.9535932113497746	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	ellipsis	0.859122401847575	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	filler_gap	0.7567693744164332	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	irregular_forms	0.9114503816793893	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	island_effects	0.6786248131539612	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	npi_licensing	0.6692985119951412	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	quantifiers	0.747552807831015	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	subject_verb_agreement	0.8798554652213189	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	hypernym	0.4558139534883721	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	qa_congruence_easy	0.75	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	qa_congruence_tricky	0.509090909090909	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	subject_aux_inversion	0.8253232495730666	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	0	5	turn_taking	0.7821428571428571	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	anaphor_agreement	0.9734151329243353	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	argument_structure	0.7941319107662463	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	binding	0.7671415850400712	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	control_raising	0.7467962881131242	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	determiner_noun_agreement	0.9551843012463538	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	ellipsis	0.7869515011547344	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	filler_gap	0.7426081543728602	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	irregular_forms	0.9190839694656489	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	island_effects	0.7051569506726457	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	npi_licensing	0.7317036137260856	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	quantifiers	0.7424008243173622	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	subject_verb_agreement	0.8702800361336946	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	hypernym	0.45813953488372094	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	qa_congruence_easy	0.640625	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	qa_congruence_tricky	0.509090909090909	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	subject_aux_inversion	0.8831422298121493	1536	16	16*1536	455666688
layers_16_hs_1536_heads_12_cl_256	13	5	turn_taking	0.7642857142857142	1536	16	16*1536	455666688
layers_24_hs_192_heads_12_cl_256	0	5	anaphor_agreement	0.9473415132924335	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	argument_structure	0.7863724539282251	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	binding	0.7352330068269516	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	control_raising	0.7171895713654441	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	determiner_noun_agreement	0.9331742243436754	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	ellipsis	0.7777136258660509	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	filler_gap	0.7270463741051977	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	irregular_forms	0.9358778625954198	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	island_effects	0.6532137518684604	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	npi_licensing	0.686000607348922	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	quantifiers	0.6509531169500258	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	subject_verb_agreement	0.8484191508581752	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	hypernym	0.4790697674418605	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	qa_congruence_easy	0.609375	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	qa_congruence_tricky	0.3393939393939394	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	subject_aux_inversion	0.8404488899731641	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	0	5	turn_taking	0.7357142857142858	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	anaphor_agreement	0.962678936605317	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	argument_structure	0.7907371483996121	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	binding	0.7487384980706441	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	control_raising	0.7202828104286345	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	determiner_noun_agreement	0.9391408114558473	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	ellipsis	0.7488452655889145	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	filler_gap	0.735605353252412	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	irregular_forms	0.8427480916030534	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	island_effects	0.5896860986547086	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	npi_licensing	0.6248102034618889	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	quantifiers	0.6609994848016486	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	subject_verb_agreement	0.8364950316169828	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	hypernym	0.48372093023255813	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	qa_congruence_easy	0.625	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	qa_congruence_tricky	0.4121212121212121	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	subject_aux_inversion	0.877775067089534	192	24	24*192	10972032
layers_24_hs_192_heads_12_cl_256	13	5	turn_taking	0.7071428571428572	192	24	24*192	10972032
layers_24_hs_384_heads_12_cl_256	13	5	anaphor_agreement	0.9800613496932515	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	argument_structure	0.8031037827352085	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	binding	0.7310774710596616	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	control_raising	0.7514361467079098	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	determiner_noun_agreement	0.9498806682577565	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	ellipsis	0.8117782909930716	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	filler_gap	0.7401182695300342	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	irregular_forms	0.8666666666666667	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	island_effects	0.6315396113602392	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	npi_licensing	0.7470391740054662	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	quantifiers	0.6841834106130861	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	subject_verb_agreement	0.8778681120144535	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	hypernym	0.47325581395348837	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	qa_congruence_easy	0.734375	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	qa_congruence_tricky	0.5575757575757576	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	subject_aux_inversion	0.8543547206635764	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	13	5	turn_taking	0.7321428571428571	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	anaphor_agreement	0.9631901840490797	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	argument_structure	0.7925557710960233	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	binding	0.7399821905609973	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	control_raising	0.7505523641184269	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	determiner_noun_agreement	0.9477592150623176	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	ellipsis	0.8181293302540416	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	filler_gap	0.7482103952692188	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	irregular_forms	0.9292620865139949	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	island_effects	0.6730194319880418	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	npi_licensing	0.7459763133920437	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	quantifiers	0.7053065430190624	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	subject_verb_agreement	0.8612466124661247	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	hypernym	0.4790697674418605	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	qa_congruence_easy	0.640625	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	qa_congruence_tricky	0.43636363636363634	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	subject_aux_inversion	0.8084898755794097	384	24	24*384	43177728
layers_24_hs_384_heads_12_cl_256	0	5	turn_taking	0.7285714285714285	384	24	24*384	43177728
layers_24_hs_768_heads_12_cl_256	13	5	anaphor_agreement	0.9877300613496932	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	argument_structure	0.8043161978661494	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	binding	0.7484416740872663	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	control_raising	0.7346442775077331	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	determiner_noun_agreement	0.9409970830018562	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	ellipsis	0.8071593533487298	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	filler_gap	0.7598817304699658	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	irregular_forms	0.9114503816793893	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	island_effects	0.6823617339312407	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	npi_licensing	0.6917704221075007	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	quantifiers	0.7807831014940753	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	subject_verb_agreement	0.8789521228545619	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	hypernym	0.4872093023255814	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	qa_congruence_easy	0.71875	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	qa_congruence_tricky	0.4666666666666667	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	subject_aux_inversion	0.8414247377409124	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	13	5	turn_taking	0.7928571428571428	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	anaphor_agreement	0.9821063394683026	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	argument_structure	0.7924345295829291	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	binding	0.7793113683585634	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	control_raising	0.7386212991604065	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	determiner_noun_agreement	0.9445770352691594	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	ellipsis	0.8724018475750578	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	filler_gap	0.7603485838779956	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	irregular_forms	0.9195928753180661	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	island_effects	0.6816143497757847	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	npi_licensing	0.7084725174612815	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	quantifiers	0.7542503863987635	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	subject_verb_agreement	0.870460704607046	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	hypernym	0.45930232558139533	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	qa_congruence_easy	0.71875	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	qa_congruence_tricky	0.46060606060606063	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	subject_aux_inversion	0.8897292022444498	768	24	24*768	170110464
layers_24_hs_768_heads_12_cl_256	0	5	turn_taking	0.7642857142857142	768	24	24*768	170110464
layers_24_hs_1536_heads_12_cl_256	0	5	anaphor_agreement	0.9882413087934561	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	argument_structure	0.7845538312318138	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	binding	0.7807954882754526	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	control_raising	0.7503314184710561	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	determiner_noun_agreement	0.9383452665075577	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	ellipsis	0.8400692840646651	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	filler_gap	0.7615935262994087	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	irregular_forms	0.8412213740458016	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	island_effects	0.6980568011958147	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	npi_licensing	0.6878226541147889	1536	24	24*1536	682318848
layers_24_hs_1536_heads_12_cl_256	0	5	quantifiers	0.7452344152498712	1536	24	24*1536	682318848
